Popularity,danceability,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class,key_sin,key_cos
76.0,0.653,-10.164,1,0.0497,0.406,0.020684591192832683,0.09621885774054292,0.822,98.883,153693.0,4,0,0.8660254037844386,0.5000000000000001
35.0,0.21,-8.789,0,0.0754,0.00381,0.16344613607000308,0.26005390533430683,0.353,139.08,217920.0,4,2,-0.5000000000000004,0.8660254037844384
35.0,0.295,-12.074,0,0.0406,0.835,0.16344613607000308,0.12575120530556036,0.587,144.167,333747.0,3,9,0.8660254037844387,-0.4999999999999998
53.0,0.662,-6.942,1,0.152,0.206,0.16344613607000308,0.13889199886661863,0.841,168.106,149467.00019999998,3,10,0.49999999999999994,-0.8660254037844387
59.0,0.433,-4.941,0,0.0565,0.00148,0.0034141650997878657,0.08901769631765273,0.425,125.021,242407.0,4,8,1.0,6.123233995736766e-17
41.0,0.512,-6.088,0,0.037,0.129,0.00024696950052214395,0.11778303565638346,0.132,100.026,187462.0,4,9,0.49999999999999994,0.8660254037844387
42.0,0.721,-12.047,1,0.0871,0.443,4.619893281286924e-05,0.10165365372649983,0.426,113.154,144629.0,4,9,0.49999999999999994,0.8660254037844387
44.0,0.24,-8.378,0,0.0325,0.00607,0.6286086594223741,0.08993210750060718,0.128,127.337,350320.0,4,10,0.49999999999999994,0.8660254037844387
46.0,0.66,-11.867,1,0.114,0.231,0.017938145131012995,0.048504409059614985,0.896,102.167,171200.0,4,2,-0.5000000000000001,-0.8660254037844386
48.0,0.538,-4.48,1,0.0333,9.71e-05,0.16344613607000308,0.2978798974282269,0.578,109.052,240347.0,4,8,0.49999999999999994,-0.8660254037844387
57.0,0.681,-7.818,1,0.0367,0.699,0.0006288022624136164,0.056474846927978946,0.677,96.882,140440.00001999998,4,4,0.8660254037844387,-0.4999999999999998
12.0,0.171,-5.92,1,0.101,2.7e-05,0.6081338062329886,0.12133228516752496,0.0871,87.289,295813.0,4,8,-0.8660254037844386,0.5000000000000001
66.0,0.495,-5.336,0,0.0469,0.0025,0.07871875471139067,0.2199384203652614,0.617,104.05,244293.0,4,6,0.8660254037844386,0.5000000000000001
32.0,0.466,-6.472,1,0.0335,0.0033,0.5469646703818639,0.10255658832509207,0.144,134.022,390027.0,4,10,-0.5000000000000004,0.8660254037844384
40.0,0.482,-11.374,0,0.0275,0.874,0.02586265952572737,0.09285261701461639,0.246,92.301,203832.0,1,10,0.49999999999999994,0.8660254037844387
45.0,0.533,-6.139,1,0.0525,0.225,4.7998848036862674e-05,0.05562390374799708,0.401,128.51,155747.0,4,10,-0.5000000000000004,0.8660254037844384
42.0,0.726,-12.406,0,0.0569,0.00168,0.008107048893897002,0.07779402744002019,0.673,114.988,267253.0,4,9,0.8660254037844387,-0.4999999999999998
43.0,0.883,-9.561,0,0.096,0.0311,0.0016885735568997599,0.11778303565638346,0.503,111.997,213667.00001999998,4,9,,
33.0,0.52,-5.608,1,0.037,0.155,0.0004898799892019269,0.10255658832509207,0.701,97.487,263472.0,4,2,0.8660254037844386,0.5000000000000001
40.0,0.746,-8.7,1,0.186,0.311,0.008632631385257583,0.07862632045518954,0.835,95.116,251293.0,4,10,,
51.0,0.45,-3.489,0,0.0456,0.00161,0.16344613607000308,0.2287279296081104,0.704,95.043,122609.0,4,9,1.2246467991473532e-16,-1.0
32.0,0.41,-6.237,1,0.0655,0.0554,0.0002149768908122576,0.14323416808590783,0.284,90.471,153717.0,4,10,-1.0,-1.8369701987210297e-16
54.0,0.532,-8.908,1,0.0334,0.817,0.16344613607000308,0.1231021971339834,0.161,74.47,260827.00002,4,4,0.8660254037844386,0.5000000000000001
46.0,0.447,-4.842,1,0.0551,1.02e-05,0.06821923897714385,0.07390080783953423,0.254,140.055,202286.0,4,8,0.49999999999999994,0.8660254037844387
66.0,0.525,-4.563,1,0.12,0.0132,0.009118301644527774,0.10255658832509207,0.537,123.696,215267.0,4,10,-1.0,-1.8369701987210297e-16
37.0,0.439,-7.63,1,0.0374,0.534,0.16344613607000308,0.20782684720231648,0.446,172.095,208000.0,3,2,-0.5000000000000001,-0.8660254037844386
53.0,0.78,-9.745,0,0.32,0.00678,0.16344613607000308,0.40479821912046066,0.587,91.482,281867.0,4,5,-0.5000000000000004,0.8660254037844384
35.0,0.733,-10.864,1,0.067,0.644,0.001998002662673056,0.10074990310014306,0.379,87.004,207155.0,4,6,-1.0,-1.8369701987210297e-16
73.0,0.55,-4.046,1,0.0321,0.000436,1.0199947980353735e-05,0.1873090983049937,0.318,121.61,240213.0,4,1,0.8660254037844387,-0.4999999999999998
39.0,0.802,-9.617,0,0.367,0.168,0.017152058817565565,0.22474227267790678,0.653,150.113,238667.0,4,6,1.0,6.123233995736766e-17
26.0,0.584,-7.479,1,0.0323,0.533,0.03285433687094718,0.08672800350982414,0.628,122.042,207213.0,4,10,-0.8660254037844385,-0.5000000000000004
47.0,0.426,-9.391,0,0.0309,2.73e-05,0.022739486969489426,0.08314558108666886,0.248,151.13,258080.0,4,10,0.49999999999999994,0.8660254037844387
49.0,0.772,-6.354,0,0.0403,0.0534,0.16344613607000308,0.1856493468866293,0.295,137.82,251060.0,4,5,0.49999999999999994,-0.8660254037844387
46.0,0.477,-2.916,0,0.0511,2.38e-05,0.04506896336757812,0.12133228516752496,0.242,95.046,367223.0,4,8,0.49999999999999994,-0.8660254037844387
50.0,0.441,-5.214,1,0.044,0.00686,7.429723989171651e-05,0.03681397312271631,0.642,171.907,185160.0,4,1,0.49999999999999994,0.8660254037844387
47.0,0.677,-4.569,0,0.0356,0.199,0.16344613607000308,0.2654364635044612,0.737,94.984,149050.0,4,9,-0.5000000000000004,0.8660254037844384
33.0,0.478,-7.399,1,0.031,0.0246,0.013804280976397056,0.07148310162186426,0.391,90.058,200658.0,4,9,-0.8660254037844386,0.5000000000000001
66.0,0.462,-2.642,0,0.138,0.00285,0.16344613607000308,0.510425543744651,0.449,128.092,213576.0,4,8,-0.5000000000000001,-0.8660254037844386
50.0,0.689,-3.132,0,0.101,0.0173,0.06109509935981088,0.06924617273681431,0.866,131.996,202907.0,4,6,-0.8660254037844385,-0.5000000000000004
41.0,0.206,-8.439,1,0.0327,0.229,0.5376622777195503,0.08626943515217579,0.226,94.729,362973.0,4,10,0.8660254037844386,0.5000000000000001
44.0,0.612,-5.003,0,0.0462,0.000727,0.16344613607000308,0.0371030879515022,0.808,140.411,209227.0,4,6,0.8660254037844387,-0.4999999999999998
15.0,0.322,-12.201,1,0.1,0.892,0.018232768261059712,0.5538851132264376,0.482,93.889,427947.0,4,9,1.2246467991473532e-16,-1.0
31.0,0.263,-6.299,1,0.0375,3.23e-06,0.5933268452777344,0.08516801236987823,0.195,94.878,406227.0,4,8,-1.0,-1.8369701987210297e-16
5.0,0.562,-10.208,1,0.132,0.995,0.3527673191077153,0.128393214768399,0.689,112.667,161698.0,4,2,-0.5000000000000004,0.8660254037844384
1.0,0.384,-5.105,0,0.0617,0.00144,0.5504308783583501,0.11154137473290741,0.455,137.963,161000.0,4,10,1.0,6.123233995736766e-17
42.0,0.594,-6.477,1,0.402,0.431,0.0005428526288459444,0.5561813254867879,0.429,125.025,295211.0,4,1,-0.8660254037844385,-0.5000000000000004
60.0,0.454,-5.368,1,0.0441,0.0746,0.16344613607000308,0.24607852259670565,0.529,166.166,242200.0,4,9,1.0,6.123233995736766e-17
27.0,0.568,-5.319,1,0.0266,0.000162,0.008126887211608312,0.1806534996932576,0.117,144.069,222507.0,4,8,,
72.0,0.517,-3.677,1,0.0735,0.00272,9.25995712646467e-06,0.10705907229340779,0.731,172.977,211520.0,4,9,0.49999999999999994,0.8660254037844387
46.0,0.54,-6.651,1,0.0801,0.133,0.3177261938001576,0.2592825979300829,0.731,109.316,301440.0,4,10,-0.5000000000000001,-0.8660254037844386
34.0,0.545,-4.573,1,0.0761,0.369,0.16344613607000308,0.05059805276309138,0.877,107.139,92680.0,4,10,-0.8660254037844386,0.5000000000000001
28.0,0.328,-5.957,1,0.0529,0.503,1.2499921875651037e-05,0.09803374027136541,0.13,169.843,254160.0,4,6,-1.0,-1.8369701987210297e-16
58.0,0.635,-4.796,0,0.0553,0.00384,0.08176430180263963,0.21430460264700538,0.639,110.005,190448.0,4,0,0.49999999999999994,0.8660254037844387
59.0,0.66,-4.722,0,0.0302,1.92e-05,0.15357908792830066,0.050407902543845695,0.511,123.005,214600.0,4,10,-0.5000000000000004,0.8660254037844384
45.0,0.596,-5.763,0,0.0405,0.00481,3.279946209176222e-05,0.05391984198943043,0.678,135.091,178813.0,4,9,1.2246467991473532e-16,-1.0
77.0,0.659,-4.668,0,0.0339,0.00173,2.849959388271621e-05,0.09531017980432487,0.468,115.982,258004.00019999998,4,9,-0.5000000000000004,0.8660254037844384
45.0,0.571,-2.863,1,0.0448,0.0148,0.16344613607000308,0.07760897932698288,0.871,95.016,115426.0,4,10,-0.5000000000000001,-0.8660254037844386
20.0,0.154,-6.367,1,0.211,0.000372,0.13627761829254784,0.09803374027136541,0.0354,107.31,365447.0,5,8,0.8660254037844386,0.5000000000000001
54.0,0.474,-4.204,0,0.129,0.00035,2.6499964887562035e-06,0.33718626735486995,0.174,100.918,212308.0,4,8,0.8660254037844387,-0.4999999999999998
39.0,0.492,-3.757,0,0.106,0.000333,0.16344613607000308,0.2911759617060367,0.184,127.988,264375.0,4,8,-0.8660254037844385,-0.5000000000000004
78.0,0.447,-8.069,1,0.0751,0.0235,0.3386128011203239,0.26082461828189824,0.331,123.453,272027.0,4,10,-0.8660254037844385,-0.5000000000000004
57.0,0.53,-3.603,0,0.0663,6.44e-05,0.005564489472412075,0.12133228516752496,0.432,105.997,249306.0,4,10,0.8660254037844387,-0.4999999999999998
41.0,0.734,-13.055,0,0.0407,0.0281,0.17058630057553373,0.05836324329691494,0.78,169.105,251077.0,4,6,,
39.0,0.481,-8.109,0,0.0553,1.1e-05,0.006260362970813882,0.09230567078402613,0.325,85.011,261680.0,4,8,0.49999999999999994,0.8660254037844387
40.0,0.428,-12.934,1,0.127,0.724,1.0499994487503857e-06,0.2745968329031254,0.347,141.978,183049.00002,4,3,-0.5000000000000004,0.8660254037844384
44.0,0.427,-6.036,0,0.0571,4.35e-06,0.6307397204313283,0.262364264467491,0.343,161.11,215000.0,4,8,-0.5000000000000004,0.8660254037844384
48.0,0.791,-9.496,0,0.352,0.12,0.0001609870408909257,0.09175842523954066,0.792,177.097,311800.0,4,5,-0.8660254037844385,-0.5000000000000004
46.0,0.354,-5.37,1,0.0469,7.82e-05,5.6298415214482e-05,0.11955923505763925,0.721,131.569,172267.0,4,1,0.8660254037844387,-0.4999999999999998
46.0,0.647,-13.15,1,0.0361,0.424,0.0014189927534140195,0.08746127576999452,0.403,165.928,245733.00000000003,4,4,-0.5000000000000001,-0.8660254037844386
54.0,0.476,-3.19,0,0.175,0.000247,0.1414995622736995,0.07631268284916358,0.126,92.865,353133.0,4,8,-0.8660254037844386,0.5000000000000001
35.0,0.241,-7.933,1,0.0349,0.000664,0.5265021031509982,0.0783489664109764,0.149,83.759,308773.0,4,1,0.8660254037844386,0.5000000000000001
6.0,0.575,-17.514,1,0.0573,0.992,0.6734545472142093,0.10705907229340779,0.417,141.861,181826.0,4,9,0.49999999999999994,0.8660254037844387
73.0,0.556,-4.606,1,0.0367,0.00271,0.00020997795308651387,0.11064652008706366,0.771,121.138,159227.0,4,1,-0.8660254037844385,-0.5000000000000004
53.0,0.574,-7.275,1,0.0398,0.00535,0.03498096889524552,0.0705516559509447,0.465,110.985,243453.0,4,2,0.8660254037844386,0.5000000000000001
12.0,0.649,-7.671,1,0.0388,0.64,2.0999977950030865e-06,0.10255658832509207,0.626,134.509,206467.0,4,2,0.8660254037844386,0.5000000000000001
36.0,0.462,-6.857,0,0.028,0.0301,0.3336110043401807,0.11154137473290741,0.277,132.994,269799.0,4,10,0.49999999999999994,0.8660254037844387
46.0,0.696,-3.149,1,0.286,0.00252,0.03941300235683504,0.2669690308542393,0.635,120.994,189545.0,4,9,-1.0,-1.8369701987210297e-16
60.0,0.318,-15.572,0,0.0302,0.664,0.00022297513919590422,0.10705907229340779,0.226,174.254,197275.0,4,10,-0.5000000000000004,0.8660254037844384
16.0,0.582,-6.49,1,0.0276,0.000987,0.461845441544272,0.20212418409013436,0.375,106.918,199880.0,4,1,,
28.0,0.641,-9.297,0,0.0533,0.0566,0.16344613607000308,0.06896620446472292,0.884,108.508,325747.00002,4,9,-0.8660254037844385,-0.5000000000000004
22.0,0.58,-3.627,1,0.0282,0.638,2.2599974462038476e-06,0.11422114409002286,0.36,113.94,290827.00002,4,6,-1.0,-1.8369701987210297e-16
35.0,0.379,-8.854,1,0.0703,0.000308,0.007174203748000358,0.15871169115482087,0.225,100.548,227293.0,4,8,-0.5000000000000001,-0.8660254037844386
60.0,0.613,-4.431,1,0.0354,0.0626,1.1499933875506953e-05,0.11689375147149933,0.609,126.966,243160.00001999998,4,4,-0.8660254037844385,-0.5000000000000004
53.0,0.289,-9.15,1,0.0543,0.015,0.40746311077083747,0.36533731701738503,0.584,172.924,134922.0,4,10,0.8660254037844387,-0.4999999999999998
44.0,0.535,-9.852,0,0.0291,0.75,0.16344613607000308,0.10345870836822998,0.145,149.052,269016.0,4,0,-1.0,-1.8369701987210297e-16
36.0,0.675,-11.795,1,0.0711,0.842,0.16344613607000308,0.1301506844650451,0.65,137.951,207240.0,4,10,1.2246467991473532e-16,-1.0
68.0,0.643,-11.342,1,0.0349,0.909,0.011137744410455924,0.10074990310014306,0.547,144.171,250907.0,4,10,0.8660254037844386,0.5000000000000001
60.0,0.511,-5.927,1,0.0311,0.000826,0.00018998195228600757,0.20701416938432615,0.536,130.029,198081.0,4,10,,
34.0,0.514,-2.473,0,0.0769,0.000112,0.0002909576677122647,0.3001045924503381,0.296,104.988,196200.0,3,8,0.49999999999999994,0.8660254037844387
60.0,0.513,-4.819,1,0.0336,0.000139,3.279946209176222e-05,0.06905953593149465,0.677,151.986,267680.0,4,10,0.8660254037844386,0.5000000000000001
73.0,0.556,-4.606,1,0.0367,0.00271,0.00020997795308651387,0.11064652008706366,0.771,121.138,159227.0,4,1,-0.8660254037844385,-0.5000000000000004
48.0,0.626,-5.31,0,0.0585,0.000196,0.511025603768657,0.6291418505840329,0.458,128.019,367933.0,4,8,-0.5000000000000004,0.8660254037844384
72.0,0.437,-7.842,0,0.0904,0.396,0.030917102634721517,0.21672298351128702,0.749,81.394,295387.0,4,10,0.8660254037844387,-0.4999999999999998
25.0,0.531,-8.147,0,0.0392,0.38,0.3548733219921042,0.41277168329060254,0.637,102.234,288667.0,4,10,-0.5000000000000004,0.8660254037844384
48.0,0.639,-8.346,1,0.0257,0.0091,0.0023372664634864555,0.4350239103497088,0.699,132.01,144392.0,4,6,0.8660254037844386,0.5000000000000001
47.0,0.188,-6.82,1,0.0493,1.37e-05,0.636576829071551,0.10705907229340779,0.297,125.152,523333.0,4,8,-0.5000000000000004,0.8660254037844384
80.0,0.459,-3.126,1,0.0805,0.00725,0.16344613607000308,0.1873090983049937,0.572,181.04,182827.0,4,9,0.8660254037844386,0.5000000000000001
35.0,0.258,-4.439,1,0.0739,0.000697,2.9899553003910096e-05,0.16720791898390647,0.489,112.116,236985.0,3,10,1.2246467991473532e-16,-1.0
45.0,0.73,-10.613,1,0.0369,0.358,0.16344613607000308,0.021663639636026324,0.564,88.944,180867.0,4,4,0.8660254037844386,0.5000000000000001
29.0,0.404,-4.471,1,0.0722,0.0072,0.6423800635062922,0.10345870836822998,0.348,166.761,291740.0,4,10,-1.0,-1.8369701987210297e-16
37.0,0.322,-7.55,0,0.0404,0.00646,0.030626193541760837,0.45298462407614076,0.606,109.985,264410.0,4,8,-0.5000000000000004,0.8660254037844384
67.0,0.574,-11.5,1,0.0346,0.0737,0.16344613607000308,0.1988508587451652,0.936,122.956,215667.0,4,10,0.49999999999999994,-0.8660254037844387
27.0,0.757,-7.166,1,0.0289,0.191,0.16344613607000308,0.12486898204586927,0.562,104.028,207140.0,4,6,0.8660254037844386,0.5000000000000001
55.0,0.358,-6.641,1,0.0986,0.000259,0.019704583274335403,0.23586232372198446,0.688,164.896,185524.0,4,10,-0.5000000000000004,0.8660254037844384
31.0,0.353,-10.131,1,0.0422,0.00681,0.09621885774054292,0.028490270399627496,0.402,82.831,182169.0,4,6,0.8660254037844386,0.5000000000000001
88.0,0.83,-6.476,1,0.094,0.237,0.16344613607000308,0.22154226994723591,0.485,109.978,173711.0,4,9,,
,0.23,-8.308,1,0.0448,0.00341,0.6683420616409741,0.11511280710050457,0.828,186.951,152040.0,4,10,0.8660254037844387,-0.4999999999999998
72.0,0.533,-5.27,1,0.0754,0.00876,0.4561582224236825,0.06747171511501267,0.486,108.9,170813.0,4,10,0.8660254037844386,0.5000000000000001
37.0,0.922,-3.542,1,0.277,0.063,1.4699891956058829e-05,0.1406311297397456,0.51,94.674,326680.0,4,5,-0.5000000000000001,-0.8660254037844386
60.0,0.723,-4.879,1,0.15,0.123,0.16344613607000308,0.24059046491793043,0.616,82.741,287867.0,4,5,-0.5000000000000001,-0.8660254037844386
24.0,0.227,-5.246,0,0.121,2.92e-05,0.003703134924381194,0.23901690047049992,0.0339,175.981,231375.0,4,8,0.8660254037844387,-0.4999999999999998
66.0,0.56,-4.77,1,0.0754,0.00132,0.16344613607000308,0.25541711186450544,0.581,143.821,177960.0,4,8,-0.5000000000000004,0.8660254037844384
32.0,0.305,-14.163,0,0.0331,0.0567,0.02097840638519171,0.09276148008131112,0.101,115.888,681667.0,4,10,0.8660254037844387,-0.4999999999999998
43.0,0.722,-4.967,0,0.0542,0.000554,0.4762341789963716,0.4356709501652302,0.809,133.055,216677.0,4,9,0.49999999999999994,0.8660254037844387
24.0,0.293,-5.707,1,0.0692,1.12e-05,0.030141156911986846,0.10526051065749295,0.306,117.921,249592.0,4,8,-1.0,-1.8369701987210297e-16
55.0,0.568,-3.828,1,0.0294,0.0688,0.16344613607000308,0.1397619423751587,0.218,135.926,213733.00002,4,4,-1.0,-1.8369701987210297e-16
75.0,0.531,-4.236,1,0.034,0.0175,0.16344613607000308,0.20782684720231648,0.814,97.546,178000.0,4,9,-0.5000000000000004,0.8660254037844384
75.0,0.724,-13.083,0,0.0423,0.0405,8.559633652906057e-05,0.07334339422420953,0.823,88.825,273173.0,4,10,-0.5000000000000004,0.8660254037844384
27.0,0.559,-13.496,1,0.0495,0.966,0.004947739723933578,0.08452495506968791,0.627,172.133,200267.0,4,2,1.2246467991473532e-16,-1.0
56.0,0.538,-5.865,1,0.0412,0.00109,0.16344613607000308,0.09467361360268103,0.735,96.004,151407.0,4,9,0.49999999999999994,0.8660254037844387
39.0,0.364,-4.033,1,0.0774,4.71e-05,0.003304534008300547,0.07371503782228067,0.23,87.494,240960.0,4,8,1.2246467991473532e-16,-1.0
30.0,0.643,-5.113,1,0.129,0.000543,1.2099926795590514e-05,0.05836324329691494,0.38,108.029,177273.0,4,10,-0.5000000000000004,0.8660254037844384
53.0,0.241,-3.817,1,0.0313,0.0672,4.979876002116712e-05,0.05268732227900646,0.417,173.134,190600.0,4,10,-0.5000000000000001,-0.8660254037844386
48.0,0.675,-9.056,1,0.0301,0.708,4.909987945989456e-06,0.09984533496971613,0.237,123.211,354955.0,4,2,-1.0,-1.8369701987210297e-16
58.0,0.699,-4.856,1,0.268,0.00514,2.7499962187569323e-06,0.5306282510621704,0.929,94.138,248693.0,4,5,0.49999999999999994,0.8660254037844387
28.0,0.406,-7.333,1,0.0696,0.281,0.16344613607000308,0.31626952930369345,0.899,167.756,161728.0,5,2,0.8660254037844386,0.5000000000000001
42.0,0.486,-8.171,1,0.0417,0.00375,0.002855917981197049,0.18315454309784648,0.329,110.816,188920.0,4,8,-0.5000000000000001,-0.8660254037844386
,0.659,-13.609,1,0.0267,0.0926,0.00015898736083973323,0.06728474680559636,0.961,139.27,203400.0,4,4,-0.8660254037844385,-0.5000000000000004
60.0,0.458,-10.186,1,0.0294,0.442,5.509984820005761e-06,0.2615947376884625,0.571,121.861,221120.0,4,10,0.49999999999999994,-0.8660254037844387
47.0,0.334,-8.497,1,0.0308,0.535,0.018821754240587758,0.24529635595534308,0.189,147.532,210933.0,4,10,-0.5000000000000001,-0.8660254037844386
69.0,0.694,-5.896,1,0.0806,0.298,9.689953052253283e-06,0.11600367575630613,0.506,83.982,175609.0002,4,9,-1.0,-1.8369701987210297e-16
26.0,0.462,-3.984,0,0.128,0.116,8.719619830100383e-05,0.056758333818608876,0.83,205.359,123613.0,3,9,-0.5000000000000004,0.8660254037844384
57.0,0.591,-3.074,1,0.164,0.00343,0.16344613607000308,0.0657877405380031,0.426,130.017,232053.0,4,8,1.2246467991473532e-16,-1.0
41.0,0.258,-4.1,0,0.0907,1.11e-05,0.38594244161930047,0.3974329364109001,0.241,139.99,368760.0,4,9,0.8660254037844387,-0.4999999999999998
45.0,0.573,-4.486,1,0.0359,0.0848,1.3499908875820117e-05,0.14323416808590783,0.878,90.286,164653.00002,4,4,-1.0,-1.8369701987210297e-16
,0.412,-2.572,0,0.0323,9.62e-05,8.24965970621603e-05,0.14236724128692196,0.162,154.115,207587.0,4,8,0.8660254037844387,-0.4999999999999998
33.0,0.802,-6.544,0,0.0289,0.221,0.0018981972830802527,0.05467756129069573,0.962,118.214,237640.0,4,9,0.8660254037844386,0.5000000000000001
30.0,0.345,-9.44,0,0.0302,0.82,0.0003609348551777156,0.08700304362157402,0.545,148.295,277933.00002,3,9,0.8660254037844387,-0.4999999999999998
49.0,0.511,-4.05,0,0.102,4.22e-05,0.0052163710489562505,0.07899600622649783,0.277,102.018,395683.0,4,1,1.0,6.123233995736766e-17
36.0,0.494,-6.291,1,0.0342,0.0726,0.019802627296179712,0.17730901497041035,0.627,150.076,190586.0,4,10,-1.0,-1.8369701987210297e-16
41.0,0.21,-5.542,0,0.107,0.000855,0.02946171014961901,0.10255658832509207,0.314,117.646,848347.0,4,10,-0.5000000000000004,0.8660254037844384
50.0,0.678,-4.148,1,0.0293,0.121,7.559714246401891e-05,0.27990188513281866,0.855,147.829,179189.0,4,4,0.8660254037844387,-0.4999999999999998
31.0,0.136,-7.602,0,0.13,0.000312,0.08461684571987892,0.18481843699254183,0.485,188.429,150629.0,4,6,-0.5000000000000004,0.8660254037844384
21.0,0.468,-9.047,0,0.0325,0.892,0.5732368838873878,0.368801123736573,0.664,102.944,398986.99998,4,9,-0.5000000000000004,0.8660254037844384
60.0,0.261,-6.654,1,0.0638,0.00141,2.8699588162879797e-05,0.1680535849962497,0.326,162.902,233360.0,3,10,-1.0,-1.8369701987210297e-16
36.0,0.259,-10.531,0,0.0989,0.0214,0.6376344706296866,0.15357908792830066,0.378,129.748,491560.0,4,8,0.8660254037844387,-0.4999999999999998
64.0,0.464,-6.371,1,0.0368,0.00871,0.18315454309784648,0.1501426584297195,0.467,161.845,298920.0,4,6,-0.8660254037844386,0.5000000000000001
48.0,0.504,-4.11,1,0.106,0.00113,0.27231459532065916,0.32425505268262117,0.147,124.013,265787.0,4,6,-0.5000000000000004,0.8660254037844384
37.0,0.56,-5.754,0,0.0366,0.000975,3.7499929687675783e-06,0.14669437915080352,0.257,124.052,212366.0,4,9,-0.5000000000000001,-0.8660254037844386
52.0,0.353,-13.502,1,0.031,0.0894,3.3799428792871164e-05,0.10795714150509228,0.267,141.285,502040.0,4,10,0.8660254037844386,0.5000000000000001
48.0,0.615,-12.372,1,0.0251,0.697,0.16344613607000308,0.11511280710050457,0.441,90.956,241027.00001999998,4,4,-0.5000000000000001,-0.8660254037844386
