Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
Mukesh,Suhana Safar Aur Yeh Mausam,31,0.492,0.308,7,-13.842,0,0.151,0.64,0.012,0.139,0.616,150.627,3.825116667,3,-1
Pooh Shiesty,Box of Churches (feat. 21 Savage),,0.797,0.605,2,-7.9,0,0.377,0.144,,0.35,0.518,139.963,185402,4,-1
Kingdom Of Giants,Wayfinder,52,0.38,0.98,11,-4.926,0,0.123,7.34E-05,0.231,0.0812,0.513,173.018,268439,4,8
The Glorious Sons,S.O.S. (Sawed Off Shotgun),52,0.568,0.961,9,-2.182,1,0.065,0.00428,,0.138,0.924,148.126,195173,4,-1
dutchavelli,Black,48,0.643,0.626,1,-9.189,1,0.452,0.0993,,0.355,0.719,97.867,163750,5,-1
David Allred,For Catherine E. Coulson - Solo Piano,18,0.381,0.0694,8,-20.361,1,0.0392,0.988,0.94,0.0838,0.0734,58.989,210373,4,-1
Young Rising Sons,Last Week On A Friday,43,0.553,0.905,10,-3.912,1,0.0577,0.000852,0.183,0.299,0.689,144.993,200887,4,0
ONR,Kill TV (feat. Nile Rodgers),34,0.617,0.946,4,-4.257,1,0.0636,0.000507,0.00942,0.304,0.214,124.003,191361,4,-1
Ina Forsman,Now You Want Me Back,34,0.396,0.463,9,-5.554,1,0.0282,0.374,,0.339,0.442,167.32,249760,3,2
Spacemen 3,Transparent Radiation - Single Version,34,0.162,0.389,,-9.225,1,0.0367,0.125,0.862,0.343,0.262,130.514,252401,4,10
Sweet,Fox on the Run,61,0.481,0.747,4,-6.937,1,0.0364,0.00698,,0.0646,0.732,127.597,200800,4,10
HARD FEELINGS,Holding On Too Long - Edit,49,0.753,0.64,1,-10.244,1,0.131,0.0394,0.557,0.103,0.632,127.052,196960,4,-1
Bloc Party,Banquet,64,0.575,0.936,10,-4.913,0,0.0512,0.000128,0.0146,0.0828,0.879,150.234,201360,4,6
Kaiser Chiefs,I Predict A Riot,53,0.392,0.979,8,-3.942,1,0.0762,0.0163,,0.106,0.357,158.882,234773,4,9
Tuna,◊î◊ò◊ï◊ë ◊î◊®◊¢ ◊ï◊ê◊ó◊ï◊™◊ö,44,0.657,0.822,4,-6.071,0,0.0785,0.108,,0.34,0.597,82.011,204351,4,-1
Rome in Silver,Colorblind,42,0.486,0.831,1,-3.637,1,0.224,0.166,0.00122,0.847,0.406,93.977,155455,3,-1
The Clash,Straight to Hell - Remastered,57,0.802,0.596,7,-11.663,1,0.06,0.0465,1.17E-05,0.0695,0.702,90.275,330507,4,-1
Gorillaz,Feel Good Inc.,82,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,4,-1
Stevie Wonder,Love's In Need Of Love Today,54,0.638,0.353,5,-14.28,0,0.0285,0.694,1.50E-06,0.138,0.428,98.697,425827,4,-1
Joe Satriani,Surfing with the Alien,57,0.392,0.936,5,-6.532,1,0.0849,0.000221,0.839,0.407,0.564,167.333,266387,4,-1
slowthai,VEX,54,0.625,0.805,7,-7.213,1,0.244,0.00649,0.34,0.656,0.647,140.023,138613,4,-1
Lukach,◊ë◊ï◊ú◊ë◊ï◊ú ◊û◊û◊ï◊¶◊¢,20,0.726,0.627,9,-6.546,1,0.203,0.0245,1.25E-06,0.135,0.172,83.998,238542,4,-1
Oceans,Voices,40,0.462,0.883,7,-6.832,1,0.0672,5.28E-05,0.0014,0.245,0.318,119.949,249750,4,8
Pete Rock & C.L. Smooth,They Reminisce Over You (T.R.O.Y.),61,0.761,0.683,2,-10.889,1,0.164,0.141,,0.342,0.671,101.787,286693,4,5
Caspian,Wildblood,37,0.347,0.737,6,-6.135,0,0.0379,0.000969,0.767,0.112,0.0581,104.264,413401,4,10
Cooper Bloom,Drinkin Alone,31,0.633,0.891,6,-4.528,0,0.059,0.014,2.70E-05,0.224,0.911,108.03,153481,4,-1
The Collective,I´m Getting Sentimental Over You,52,0.422,0.101,,-17.722,1,0.0452,0.985,0.872,0.156,0.183,112.219,2.70955,4,-1
Low Island,I Do It For You,33,0.664,0.496,5,-9.51,1,0.0274,0.0551,1.23E-05,0.25,0.61,82.988,213634,4,-1
MIKE,Crystal Ball,47,0.445,0.853,,-4.09,1,0.28,0.453,,0.286,0.718,80.822,118519,4,5
The Damned,New Rose,49,0.19,0.964,1,-7.711,0,0.101,0.00549,3.93E-05,0.33,0.295,173.578,162240,4,10
Merle Haggard,That's the Way Love Goes,51,0.81,0.268,3,-16.733,1,0.0291,0.549,0.00886,0.0943,0.625,99.686,3.023783333,4,4
Savatage,When the Crowds Are Gone,41,0.358,0.471,10,-11.565,1,0.0397,0.391,0.000576,0.0733,0.309,127.916,346333,4,8
Of Monsters and Men,Circles,53,0.631,0.548,,-7.289,1,0.0303,0.199,,0.0796,0.133,115.023,3.71955,4,0
Cody Frost,verbal warnings,43,0.398,0.718,3,-5.878,0,0.0472,0.0754,,0.114,0.293,120.05,183080,4,-1
Circa Waves,There She Goes,39,0.554,0.695,7,-6.403,1,0.0281,0.00776,0.00221,0.339,0.427,122.063,163424,4,6
Tagua Tagua,2016,32,0.642,0.627,9,-8.427,0,0.0292,0.0197,0.0245,0.197,0.405,124.006,224632,4,-1
Satin Jackets,Secret Lover,50,0.665,0.817,11,-7.263,0,0.0453,0.0499,0.000349,0.164,0.528,117.947,168396,4,-1
Blood Cultures,Set it on Fire,46,0.586,0.851,2,-4.287,1,0.0302,0.00078,0.000608,0.106,0.435,112.062,213053,4,-1
Jess Locke,Universe,28,0.653,0.543,11,-7.154,0,0.026,0.0852,5.37E-06,0.295,0.419,97.029,219753,4,-1
The Black Keys,Sinister Kid,52,0.744,0.871,9,-5.411,1,0.0968,0.0985,0.113,0.271,0.874,139.661,224382,4,2
Nothing But Thieves,Amsterdam,65,0.511,0.934,3,-4.561,1,0.242,0.00403,3.48E-05,0.242,0.668,168.062,272240,4,-1
Madison Beer,Reckless,85,0.386,0.426,3,-6.642,1,0.0363,0.807,,0.14,0.261,180.104,3.38975,3,-1
PinkPantheress,Pain,82,0.829,0.617,1,-8.497,1,0.14,0.227,0.00306,0.0618,0.81,125.605,1.6424,4,9
Alambre Gonzalez,Preocupado y Aburrido,20,0.462,0.568,9,-7.341,1,0.0445,0.419,0.000325,0.12,0.454,183.556,237173,3,10
Faces,Ooh La La - 2015 Remaster,60,0.603,0.494,2,-10.27,1,0.0301,0.428,0.000171,0.0894,0.729,147.814,214960,4,-1
Cream,Sunshine Of Your Love,68,0.684,0.481,2,-12.59,1,0.0384,0.475,6.57E-05,0.118,0.784,115.078,250000,4,10
Arctic Monkeys,I Bet You Look Good On The Dancefloor,72,0.535,0.948,6,-4.19,0,0.0356,0.00225,,0.376,0.778,103.183,173680,4,6
Sonavision Deluxe,Icaru,36,0.537,0.867,6,-5.05,0,0.0411,0.00177,0.83,0.305,0.597,88.993,175281,4,-1
Brendan Benson,Sittin' Pretty,33,0.576,0.893,,-7.716,1,0.0362,0.00109,3.08E-06,0.299,0.458,109.662,173627,4,9
"Shashi Kapoor, Amitabh Bachchan, Shatrughan Sinha, Rakhee, Parveen Babi, Neetu Singh",Pran Singh Yeh Dhanna Kaisi (with Dialogues),,0.399,0.598,11,-7.921,0,0.262,0.708,2.47E-06,0.257,0.36,87.657,29.85621667,3,-1
Sex Pistols,Anarchy In The UK,61,0.359,0.949,,-7.649,1,0.101,0.0556,0.000396,0.236,0.212,134.118,212480,4,-1
Zdot,Gully,14,0.83,0.444,8,-12.504,0,0.0618,0.0262,0.8,0.0924,0.525,140.014,168072,4,-1
ShrekDiMC,◊ó◊û◊°◊î ◊ó◊û◊°◊î,10,0.74,0.677,8,-5.176,0,0.0493,0.327,,0.201,0.809,100.041,202800,4,-1
Marco Luka,big talk,55,0.901,0.379,5,-8.861,0,0.229,0.324,,0.158,0.627,126.974,122213,4,-1
"Robert Schumann, Lynn Harrell, Bruno Canino","Kinderszenen, Op. 15: 7. Träumerei (Arr. Cello & Piano)",28,0.14,0.0173,5,-26.849,1,0.0478,0.986,0.946,0.0756,0.122,66.84,2.836216667,3,-1
KUƒåKA,No Good For Me,38,0.779,0.546,6,-9.41,0,0.0508,0.00342,0.757,0.0824,0.744,125.016,215117,4,-1
Tom Petty,Wildflowers,68,0.537,0.315,5,-13.79,1,0.0271,0.588,2.29E-05,0.206,0.575,86.813,3.172,4,10
Beck,Mixed Bizness,44,0.77,0.91,,-3.332,1,0.0381,0.00914,0.0787,0.27,0.881,135.049,226800,4,0
Romy,Lifetime - Jayda G Baleen Mix,39,0.761,0.68,10,-8.568,0,0.0409,0.132,0.301,0.137,0.616,126.994,194755,4,-1
Hollywood Undead,California Dreaming,57,0.503,0.967,7,-2.492,1,0.176,3.16E-05,,0.299,0.254,95.006,234775,4,10
Fantastic Negrito,Working Poor,39,0.765,0.636,4,-8.158,0,0.0479,0.0563,0.000337,0.118,0.518,83.524,240726,4,2
Folly Group,Four Wheel Drive,30,0.599,0.852,9,-6.024,1,0.105,0.00139,0.00416,0.187,0.73,120.067,222840,4,-1
Los Suculentos,Por Mi Algun Dia Vendras,43,0.584,0.216,7,-16.334,1,0.133,0.987,0.935,0.122,0.107,78.402,3.052333333,4,-1
American Authors,Believer,54,0.583,0.968,1,-2.909,1,0.0368,0.00141,0.0115,0.13,0.91,119.999,183893,4,-1
Katatonia,My Twin,50,0.419,0.83,5,-6.707,0,0.0313,0.00249,0.00721,0.286,0.386,95.001,221067,4,8
Jesuslesfilles,Doux doux,24,0.372,0.939,7,-8.474,1,0.0618,0.0198,0.0142,0.139,0.331,178.282,204413,4,10
Nas,Made You Look,54,0.658,0.936,5,-5.105,0,0.3,0.172,,0.321,0.711,95.439,203000,4,5
Yuval Dayan,◊ë◊ï◊ë◊î ◊ñ◊î◊ë◊î,29,0.614,0.706,5,-5.474,1,0.0254,0.0606,3.05E-06,0.149,0.392,108.041,219450,4,-1
Tupperwave,Hotel Euphoria,36,0.587,0.649,5,-8.013,1,0.0379,0.0689,0.000135,0.772,0.578,120.259,68034,4,-1
Broken Bells,The High Road,65,0.61,0.638,,-6.574,1,0.0238,0.0672,6.59E-06,0.283,0.603,79.955,232200,4,-1
The OBGMs,Not Again,25,0.463,0.957,2,-4.55,1,0.0491,0.000469,0.00193,0.368,0.663,95.048,140691,4,6
iogi,oh yes,34,0.654,0.843,1,-7.264,0,0.0286,0.0392,0.0457,0.17,0.97,145.026,240661,4,-1
Ailbhe Reddy,Personal History (Live at Windmill Lane),12,0.678,0.368,5,-6.722,1,0.0285,0.0658,0.000287,0.101,0.12,94.117,318064,4,-1
Jessarae,Follow Me,30,0.371,0.978,7,-2.975,1,0.119,0.134,0.00061,0.122,0.258,83.407,234812,4,-1
On The Road Again,The Brother Brothers,58,0.619,0.454,,-11.243,0,0.0301,0.718,0.0162,0.0774,0.695,104.329,2.899483333,4,-1
Lil Wayne,A Milli,64,0.674,0.695,6,-8.636,0,0.278,0.0387,0.00202,0.194,0.773,151.486,221840,4,5
Porter Robinson,Unfold,65,0.177,0.531,10,-6.814,1,0.0387,0.0201,4.99E-05,0.0996,0.097,84.289,285822,5,-1
Royal Blood,I Only Lie When I Love You,60,0.65,0.886,11,-4.821,1,0.0483,0.00111,0.000129,0.334,0.88,124.013,169720,4,10
The Cold Stares,The Great Unknown,41,0.443,0.888,1,-3.333,1,0.0714,0.00071,4.91E-06,0.303,0.637,162.067,181440,4,2
gabriel black,king of the nosebleeds,57,0.549,0.502,10,-6.781,1,0.0308,0.339,,0.122,0.371,157.041,162997,4,-1
Orla Gartland,More Like You,58,0.883,0.431,2,-10.128,1,0.0434,0.591,0.00039,0.104,0.768,127.949,219720,4,6
IAN SWEET,Sword,41,0.641,0.601,7,-5.186,1,0.0283,0.294,0.000114,0.184,0.568,100.011,182907,4,-1
Realize,Alone Against Flames,25,0.533,0.841,11,-7.007,0,0.0586,1.09E-05,0.894,0.5,0.149,124.962,202973,4,8
Tracy Chapman,Fast Car - Live,3,0.434,0.42,9,-11.062,1,0.0297,0.468,,0.958,0.353,89.195,5.775783333,4,-1
Korn,Can You Hear Me - Acoustic,43,0.648,0.676,2,-6.887,1,0.0343,0.22,0.00577,0.0673,0.437,119.969,174125,4,8
Rival Consoles,Sudden Awareness of Now,32,0.576,0.565,8,-13.636,0,0.0397,0.624,0.838,0.111,0.334,141.019,435319,4,-1
Joesef,Comedown,55,0.451,0.268,9,-9.832,1,0.0294,0.831,6.62E-05,0.083,0.206,89.513,260533,4,-1
Conquer Divide,Chemicals,50,0.383,0.945,8,-3.74,0,0.0866,0.00175,8.02E-05,0.381,0.402,150.102,230000,4,8
Rob Markman,The Dakota,28,0.488,0.706,7,-8.216,0,0.217,0.698,,0.256,0.532,163.544,211774,4,-1
White Void,The Shovel and the Cross,29,0.393,0.85,9,-11.458,0,0.0545,0.000473,0.282,0.339,0.344,130.082,336413,4,-1
Queens of the Stone Age,The Way You Used to Do,65,0.482,0.843,,-5.909,1,0.288,0.0103,0.103,0.362,0.433,97.907,274282,4,10
Greyhounds,It's So Good To Be Alive,16,0.527,0.684,6,-6.555,1,0.0598,0.291,0.000596,0.0729,0.825,99.866,211205,4,2
Bobby Watson,Keepin' It Real,33,0.481,0.678,,-8.01,1,0.0329,0.21,0.00957,0.0869,0.722,131.755,7.138883333,4,-1
Gabrielle Graves,Advice,25,0.248,0.85,2,-8.998,1,0.038,5.97E-06,0.0519,0.315,0.449,130.038,258325,4,-1
Ronan Keating,If Tomorrow Never Comes - Live,30,0.379,0.606,10,-5.073,1,0.0357,0.551,,0.432,0.37,79.125,5.322216667,4,-1
Boston,Amanda,,0.456,0.498,7,-11.014,1,0.0305,0.283,1.39E-06,0.168,0.304,124.803,256960,4,10
Mac Davis,Stop And Smell The Roses,37,0.528,0.421,2,-16.302,1,0.0858,0.232,,0.159,0.763,85.449,3.36,4,4
Massive Attack,Teardrop,69,0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,330773,4,-1
Sisters of Mercy,More,51,0.581,0.521,10,-10.988,1,0.0315,0.0153,3.56E-05,0.472,0.333,128.55,503109,4,10
Liz Lawrence,Down For Fun,12,0.677,0.791,7,-5.34,1,0.0307,0.00394,0.0853,0.101,0.857,102.974,155000,4,6
Satyricon,K.I.N.G,49,0.533,0.954,9,-6.632,1,0.0505,9.66E-06,0.398,0.051,0.398,129.758,216347,4,8
Nicola Wincenc,SXSPLXN,26,0.317,0.905,2,-7.521,1,0.0687,0.000639,0.162,0.0721,0.197,135.822,187200,4,-1
Mabes,America,47,0.602,0.264,2,-9.766,1,0.0333,0.894,1.26E-05,0.0893,0.243,92.727,243956,4,-1
The Rolling Stones,Happy,51,0.555,0.897,4,-3.469,1,0.0293,0.361,0.94,0.536,0.965,131.712,184627,4,10
King Pari,Mary,27,0.669,0.719,9,-7.24,1,0.0711,0.533,0.0257,0.252,0.622,92.294,190604,4,-1
PRONOUN,I WANNA DIE BUT I CAN‚ÄôT (CUZ I GOTTA KEEP LIVING),47,0.505,0.928,5,-5.457,0,0.0319,0.000193,0.134,0.205,0.513,138.023,170080,4,-1
Sara Kays,Picture Of You,59,0.654,0.404,9,-11.821,1,0.0279,0.773,0.000171,0.104,0.12,93.003,201090,4,-1
Humanity's Last Breath,Vittring,29,0.511,0.943,9,-5.447,1,0.0882,6.29E-05,0.188,0.484,0.32,139.997,334745,4,8
Lightnin' Slim,Hoodoo Blues,16,0.529,0.216,11,-17.819,0,0.118,0.979,0.2,0.112,0.561,202.703,245203,3,2
Martha Hill,Grilled Cheese,34,0.748,0.596,2,-5.49,1,0.0431,0.0262,2.65E-05,0.0592,0.449,130.066,203060,4,-1
Pain Shifter,W. B. Wooten,37,0.703,0.448,4,-11.739,0,0.0358,0.264,0.684,0.119,0.604,139.12,3.733333333,4,-1
Mazy,You Got Me,25,0.186,0.646,6,-5.076,1,0.0423,0.00545,,0.427,0.221,168.169,238366,3,-1
NLE Choppa,Final Warning,77,0.847,0.912,11,-3.129,1,0.257,0.0781,,0.142,0.88,81.486,156895,4,-1
Alvaro Soler,Si Te Vas,25,0.725,0.736,2,-7.454,0,0.0664,0.186,1.78E-06,0.0793,0.837,95.001,164841,4,-1
Larkin Poe,She's A Self Made Man,48,0.279,0.723,6,-5.322,1,0.0472,0.0134,,0.201,0.455,138.174,181625,4,2
Dead Nature,Hurricane,46,0.435,0.788,7,-9.185,1,0.0384,6.05E-05,0.00611,0.19,0.736,165.047,193566,4,-1
Empty Head,Cosmic Rave,18,0.136,0.733,7,-6.846,0,0.0509,0.0011,0.00632,0.11,0.0981,86.701,248943,4,-1
Armik,El Arte De La Guitarra,43,0.393,0.177,9,-11.527,0,0.0523,0.967,0.908,0.124,0.612,79.177,4.209716667,4,-1
Brent Cowles,Lift Me Up (Leave Me Here),34,0.4,0.767,11,-3.444,1,0.0367,0.00252,0.0334,0.249,0.482,167.885,201587,4,10
"Kumar Sanu, Alka Yagnik",Gawah Hai Chand Tare,33,0.522,0.683,9,-6.496,1,0.0325,0.823,0.00102,0.331,0.663,123.567,6.27655,4,3
Eden Ben Zaken,◊û◊ê◊ï◊®◊°◊™,35,0.642,0.893,2,-4.211,1,0.0456,0.237,9.57E-06,0.268,0.588,129.985,218240,4,-1
Cheat Codes,Hate You + Love You (feat. AJ Mitchell),72,0.755,0.689,5,-4.463,1,0.0305,0.0693,,0.394,0.638,140.013,198874,4,-1
"Sonu Nigam, Alka Yagnik",Hamen Jab Se Mohabbat,35,0.638,0.324,,-10.616,1,0.0268,0.838,,0.0729,0.408,100.144,7.683116667,4,9
Tori Forsyth,Be Here,30,0.553,0.681,6,-6.37,0,0.0404,0.000103,1.44E-05,0.195,0.611,124.978,199532,4,-1
my bloody valentine,Feed Me with Your Kiss,36,0.0921,0.953,2,-5.084,0,0.0949,1.06E-06,0.942,0.13,0.201,164.765,234933,4,9
All Time Low,Something's Gotta Give,59,0.496,0.913,4,-3.286,1,0.0449,0.0101,,0.118,0.675,165.986,189418,4,9
The Rolling Stones,Saint Of Me,44,0.671,0.918,10,-5.775,1,0.0504,0.0049,0.0443,0.0895,0.494,121.541,314627,4,10
The Brian Jonestown Massacre,Bout des doigts,44,0.508,0.902,6,-6.886,0,0.03,0.00131,0.796,0.111,0.557,103.71,426332,4,10
There's A Place,Roo Panes,55,0.408,0.363,2,-13.949,1,0.0284,0.528,0.0538,0.0868,0.212,131.249,6.141566667,4,-1
Narrow Head,Ponderosa Sun Club,35,0.249,0.979,4,-4.063,1,0.0975,0.000202,0.0174,0.343,0.247,159.907,236869,4,-1
The White Screen,Death to Techno,12,0.607,0.821,1,-6.415,0,0.0384,0.315,0.638,0.267,0.298,120.014,279019,4,-1
Annie Burnell,Come Over,31,0.64,0.502,4,-11.976,0,0.0801,0.665,0.169,0.325,0.575,159.957,231555,4,-1
Furry Lewis,Judge Harsh Blues (Alternate Take),27,0.496,0.141,2,-13.497,1,0.0436,0.989,1.34E-05,0.157,0.367,110.707,185360,4,2
The Gaslight Anthem,Get Hurt,45,0.526,0.688,,-6.483,1,0.0311,0.0598,0.00322,0.0819,0.503,162.068,223360,4,-1
Peter Gabriel,Sledgehammer,65,0.657,0.685,1,-5.203,1,0.0334,0.0246,,0.037,0.424,96.458,313533,4,10
Mohammed Rafi,Hai Duniya Usiki Zamana Usika,17,0.481,0.294,5,-16.024,1,0.0397,0.973,0.0112,0.133,0.398,114.835,4.873116667,4,9
Micah P. Hinson,My Blood Will Call out to You from the Ground,32,0.521,0.0597,7,-18.558,1,0.0406,0.817,1.62E-05,0.111,0.313,95.175,206807,3,4
We Were Giants,Section I,39,0.454,0.993,9,-1.761,0,0.118,0.000182,0.0384,0.471,0.193,130.02,200769,4,-1
Rage Against The Machine,Killing In The Name,79,0.466,0.833,7,-4.215,1,0.304,0.0266,,0.0327,0.661,88.785,313573,4,8
Smallgod,Sinner,58,0.836,0.595,4,-9.428,0,0.274,0.495,1.97E-06,0.206,0.703,144.901,232630,4,9
Fantastic Negrito,Bad Guy Necessity - Acoustic,40,0.762,0.469,6,-7.788,1,0.0402,0.686,,0.15,0.665,79.03,237144,4,2
Holy Rose,Fruit Bats,27,0.479,0.754,10,-6.917,1,0.0319,0.24,0.141,0.085,0.317,95.025,4.869866667,3,-1
Scorpions,Tease Me Please Me,47,0.479,0.965,9,-8.617,1,0.076,0.00428,0.0742,0.113,0.237,132.682,285400,4,10
Conan Gray,Astronomy,75,0.471,0.335,4,-8.767,0,0.0273,0.593,2.11E-05,0.297,0.111,145.252,4.06511667,3,-1
Jim Croce,Time in a Bottle,68,0.544,0.265,2,-11.952,1,0.035,0.848,,0.196,0.7,133.837,146176,3,0
"Thomas Agergaard, Lars Jansson, Lennart Ginman, Anders Kjellberg",The Great Belonging,49,0.356,0.0609,1,-16.031,1,0.0359,0.945,0.567,0.111,0.171,96.859,6.185333333,4,-1
New Candys,Zyko,35,0.23,0.737,5,-6.949,0,0.0463,6.19E-06,0.86,0.296,0.202,216.194,166880,4,10
Channel Zero,Help,33,0.403,0.589,5,-9.74,0,0.0327,0.0111,,0.0548,0.288,99.226,230867,4,8
Marc Broussard,Love And Happiness,54,0.884,0.469,1,-9.852,0,0.0372,0.0269,0.00111,0.073,0.897,94.345,278147,4,2
Mississippi Fred McDowell,You Gotta Move,40,0.623,0.151,9,-16.275,1,0.0626,0.697,0.000354,0.102,0.309,75.033,200667,4,2
Yo-Yo,You Can't Play with My Yo-Yo (feat. Ice Cube),39,0.739,0.758,9,-6.128,0,0.217,0.0999,,0.0781,0.765,96.717,304667,4,5
Royal Blood,Ten Tonne Skeleton,58,0.488,0.879,7,-3.329,0,0.0393,0.000488,1.19E-06,0.14,0.557,86.986,187853,4,10
Vieux Farka Tour√©,The Secret,33,0.452,0.699,11,-6.8,1,0.0358,0.705,1.62E-06,0.156,0.426,149.975,269693,4,-1
Pink Floyd,Wish You Were Here - 2011 Remastered Version,,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.883,5.57906667,4,-1
Hozier,Take Me to Church,83,0.566,0.664,4,-5.303,0,0.0464,0.634,,0.116,0.437,128.945,241688,4,-1
Royal & the Serpent,Overwhelmed,75,0.804,0.323,,-11.127,0,0.305,0.308,,0.15,0.456,87.019,159293,4,-1
Tom Morello,"Stand Up (Tom Morello, Shea Diamond, Dan Reynolds & The Bloody Beetroots)",44,0.578,0.901,2,-4.83,1,0.0649,0.000747,2.44E-05,0.16,0.203,122.017,193771,4,-1
UFO,Love to Love - 2008 Remaster,38,0.359,0.652,4,-8.206,0,0.0318,0.00171,0.0215,0.123,0.0617,129.864,436787,3,10
Poh Hock,Manas,28,0.443,0.954,4,-4.786,0,0.0946,2.14E-05,0.909,0.39,0.399,135.035,214907,4,8
Professor Yaffle,A New Vibration - The Supersonic Scientist Sound,21,0.546,0.46,,-15.931,1,0.0369,0.0484,0.132,0.0783,0.492,92.01,274651,4,-1
Tom Petty,Leave Virginia Alone,44,0.62,0.63,7,-5.963,1,0.0276,0.116,0.00111,0.117,0.692,116.06,255088,4,10
Project Pat,Chickenhead (feat. La Chat & Three 6 Mafia),55,0.862,0.746,7,-5.729,1,0.259,0.0105,,0.142,0.882,156.12,255360,4,5
The 1975,Be My Mistake,72,0.572,0.155,6,-14.405,1,0.0344,0.835,0.000137,0.0906,0.0949,109.923,256689,3,-1
$NOT,Can You Help Me,60,0.673,0.477,10,-8.258,1,0.0705,0.538,0.339,0.135,0.509,179.934,173000,4,-1
PJ Harvey,This Is Love,52,0.59,0.685,,-5.216,1,0.0282,6.58E-05,3.08E-05,0.165,0.425,112.411,226667,4,9
Crime Mob,Knuck If You Buck (feat. Lil' Scrappy),61,0.865,0.844,8,-4.946,1,0.311,0.0582,,0.373,0.755,150.09,205120,4,5
Dance Gavin Dance,Tree Village,48,0.17,0.89,4,-3.581,0,0.0521,0.0166,0.000102,0.107,0.233,178.464,201987,4,8
Marwood's Fall,Glory,,0.497,0.97,6,-3.796,1,0.119,0.000246,0.0162,0.104,0.359,133.981,218633,4,-1
Utro,–ü–æ–¥—Å–æ–ª–Ω—É—Ö,38,0.588,0.773,6,-5.529,0,0.036,0.136,0.0592,0.115,0.943,133.986,222412,4,-1
Badflower,Ghost - Acoustic,54,0.669,0.517,11,-5.97,0,0.0345,0.424,,0.155,0.354,140.931,269323,4,-1
◊®◊ï◊†◊ô ◊ê◊ô◊ô◊°◊ï,◊û◊©◊ê◊§ ◊û◊î ◊©◊ë◊ê ◊ú◊†◊ï ◊ï◊©◊ß◊ò,,0.643,0.639,9,-6.362,1,0.0436,0.658,,0.113,0.393,91.991,169565,4,-1
Izhar Ashdot,◊û◊ô◊ì◊¢ ◊§◊†◊ô◊û◊ô,12,0.818,0.604,,-8.061,1,0.0743,0.0656,,0.0635,0.767,113.067,208938,4,-1
Robbie Dupree,Steal Away,57,0.676,0.624,2,-9.213,1,0.0345,0.434,0.0398,0.576,0.661,122.261,206733,4,10
iann dior,shots in the dark,,0.58,0.651,6,-5.537,0,0.0459,0.0275,,0.102,0.562,157.888,188584,4,-1
Brandtson,Earthquakes and Sharks,36,0.655,0.703,1,-5.218,0,0.0296,0.0102,,0.411,0.893,112.047,177027,4,-1
Gas Giant,Too Stoned,36,0.186,0.811,1,-3.859,1,0.0403,0.000119,0.0439,0.0984,0.164,148.019,371984,4,10
UPSAHL,Young Life Crisis,51,0.598,0.79,1,-4.49,1,0.0711,0.133,,0.119,0.716,144.069,156987,4,-1
M√∂tley Cr√ºe,Kickstart My Heart,76,0.359,0.981,7,-3.622,0,0.303,0.00125,0.00236,0.284,0.271,178.98,282653,4,-1
Marina Maximilian,Ur (Live),16,0.414,0.265,4,-16.28,0,0.0501,0.814,0.000223,0.899,0.136,113.631,241474,4,-1
Michael Kiwanuka,One More Night,60,0.684,0.764,6,-5.342,0,0.0254,0.0129,0.000171,0.141,0.944,107.806,233413,4,-1
"Mukesh, Amitabh Bachchan",Humka Aisa Waisa Na Samjho - Adalat / Soundtrack Version,5,0.715,0.655,1,-7.389,0,0.164,0.703,,0.118,0.937,98.993,3.034,4,-1
Poison,Unskinny Bop,,0.574,0.93,1,-2.949,1,0.0414,0.0657,8.13E-06,0.108,0.69,92.301,228067,4,8
KillBunk,Outta Time,58,0.654,0.642,,-9.935,1,0.0543,0.209,,0.299,0.527,94.988,125753,4,-1
Haim Moshe,◊¶◊¢◊ì ◊™◊ô◊û◊†◊ô,15,0.522,0.55,,-7.937,1,0.0962,0.501,,0.41,0.904,146.247,250680,4,-1
Pharoahe Monch,Simon Says,62,0.664,0.916,1,-3.888,1,0.473,0.17,1.67E-05,0.164,0.559,93.134,173159,4,5
The Beatles,I Saw Her Standing There - Remastered,,0.491,0.801,4,-9.835,1,0.0361,0.27,,0.0665,0.971,160.109,2.89911667,4,10
Monster Magnet,Unbroken (Hotel Baby),42,0.414,0.986,6,-3.664,1,0.0684,0.0015,1.53E-06,0.687,0.518,125.097,222067,4,10
Rasmus Nelausen,September Weather,48,0.371,0.337,1,-13.038,0,0.0311,0.902,0.000705,0.0966,0.194,75.967,261469,5,-1
Enemies,itsallwaves,33,0.485,0.875,4,-7.403,1,0.0438,0.577,0.796,0.0986,0.306,117.644,267852,4,10
Tracy Bonham,Mother Mother,52,0.368,0.626,2,-7.082,1,0.0618,0.015,,0.201,0.622,174.394,180733,4,-1
Believe,Leah Blevins,34,0.673,0.4,6,-6.135,1,0.0263,0.172,1.12E-05,0.248,0.421,80.974,3.096116667,4,-1
Beck,Dreams,59,0.582,0.938,1,-5.726,0,0.0392,0.000733,0.0202,0.0841,0.8,113.999,314487,4,0
